R,G,B,Thickness
1.9833746891143365,13.894894527284826,27.761586995928823,77.8
1.4205806880658598,18.006563846432947,34.836399249792535,80.3
0.7932959081224217,12.882295851977803,22.848287410603405,75.9
1.3420683228353274,15.010437212247925,23.443103636994344,77.73333333
12.150089036209367,34.76178564298686,35.76687143519366,100.0666667
8.261042188861236,26.02490074861383,35.589192043331856,93.93333333
7.043880808680822,24.60048821089918,36.43955628812426,96.16666667
5.52446551777751,22.737009700773157,35.26067248402891,95.9
24.281609373727576,30.06034912863305,20.156643997900503,124.4333333
32.1053655043489,29.75970066001062,23.354649962287517,117.7
21.92688683024198,25.350796735219284,19.39285097765479,115.4666667
20.01337716004598,30.12587535341798,23.9878388144506,120.0666667
27.479391017854052,25.947762163383942,5.0164789914969194,153.3
25.175372890554268,25.956255033881437,1.6778713393633573,161.1
30.04561230089666,25.122307368892542,4.663683107982545,141.1
20.177721432263322,25.16189541454041,6.719629004364517,150.0666667
0.8277456954898867,2.063453659114754,11.786882665286043,69.53333333
1.0488266910926245,2.2235873220139366,8.578570329669615,69.43333333
0.5087873932782219,2.5493521025475157,9.540881381266988,68.7
1.4789539971583365,2.11388750745689,9.86330922013729,69.86666667
0.8426146628121547,11.100781757274278,25.31820125136095,82.16666667
1.3192809921003514,10.867537348135576,26.63985708321969,83.43333333
0.8461881264601562,7.276794292416092,19.860216871396027,82.16666667
1.772809452859806,10.071371554812593,22.81066441533481,84.33333333
5.533896249470037,21.697640067976945,39.06615043111575,96.26666667
0.9512529711882005,20.670463393170202,35.888278768682774,96.1
2.7299907435370034,20.696080273150113,39.5150799100287,96.56666667
2.2690782370469287,19.48205328491343,29.017493965982332,96.8
2.4183699956092743,27.896921822513903,35.53524205689417,110.5
11.929501173582103,30.073001507500663,37.29380376409638,111.3333333
12.825409098523036,23.67559221408243,36.624933404225295,109.7333333
7.088619908224563,24.730751388182423,34.712726413490856,111.4
8.437518629938298,0.9791722994342869,1.2639086335199814,62.36666667
3.1687913261317537,1.5586821157073465,0.5709201829307241,63.16666667
2.0823580146928373,1.5612732689360718,0.8502171093391191,63.16666667
3.042068656093155,1.6748543697370362,0.41660358479178283,63.6
0.6587452907792939,1.4234259278111139,7.775639907101156,75.2
1.5513483221729336,0.5746895587996286,9.340813972403447,74.2
1.2109403343105911,1.1568492575485847,7.424203327433311,74.2
1.139429669779349,0.9688246363181361,7.438425855857901,74.8
0.4571054967730738,5.939671721525902,16.174279020017902,86.46666667
0.8630196285511489,7.311370504024488,21.82346591540445,87.7
0.46494195599589955,6.001549479921399,17.72886652916532,86.8
1.1239223574384258,7.489546590073641,20.443020213666422,87.36666667
0.9105918389420556,14.514209848763235,30.034676080712625,98.33333333
1.1154521060468026,16.784618323277254,29.634251823406235,99.36666667
1.3872667874315816,17.755904993706274,32.4838353971043,98.7
0.9260847401963652,14.92315753559102,29.197336859958583,100.6
5.100651215275617,2.413087273856103,0.7390901817248403,61.3
1.1746766495076768,2.901341663929271,1.2752980688595543,61.73333333
3.564507043090786,2.809165867783424,0.4992853581309895,61.06666667
2.351287327560873,1.9095527673619768,0.998722221810246,61.46666667
2.2957381172308535,0.6384388408859498,7.408503870640675,73.3
1.2673132711779929,0.843412554089298,6.888188562014549,74.06666667
1.6283526923671112,1.3118539870985737,4.924948838658304,72.8
2.404924458291845,0.7095429394594716,6.137650982990384,73.4
0.5881493454293762,5.1806956719799215,14.659053575551999,84.5
0.6692094127213911,3.361306712166463,15.149909703937697,84.73333333
0.9856242292333596,3.9687144687543303,14.060027699496661,84.03333333
0.7648549588460734,4.627016701128771,18.999630109853488,84.63333333
1.0749068433358575,14.802657484394375,27.655909495339554,98.36666667
1.1064194914400982,13.189416844205695,33.86765013289489,97.03333333
1.2359631510055435,13.262660253647455,32.808032947093054,96.26666667
0.8404413296895392,13.832592953258892,30.444750630682986,97.76666667
