True,Predict
19.3849,19.657254502766627
20.1205,20.401284510754866
20.8799,21.158010523180785
21.6642,21.927945284631075
22.4471,22.7107982839924
23.252,23.491572923056673
24.0415,24.27761362854052
24.8538,25.07822623877223
25.6711,25.87610248937077
26.4761,26.67270090803626
27.289,27.478155631200227
28.0805,28.270373266032657
28.9016,29.071712377503392
29.716,29.86625675251884
30.5284,30.663246742928642
31.3313,31.456132099866814
32.132,32.23740256001082
32.9232,33.00877923112555
33.7035,33.76610234364154
34.4452,34.50611283416817
35.19,35.22812652756113
35.92,35.93779635274084
36.6261,36.62848602468148
37.3155,37.29793602866159
37.988,37.94302829648221
38.5835,38.55117190315844
39.2239,39.13755198965125
39.7819,39.6801977897146
40.273,40.17550421203092
40.7651,40.63283756828279
41.186,41.03428875460506
41.5471,41.38226402314047
41.8563,41.66685013953315
42.0785,41.888562577813545
42.247,42.042908639771305
42.3388,42.11911805094528
42.3653,42.11262718813402
42.219,41.97776184362232
41.9509,41.742493047289955
41.6697,41.40650340941529
41.2201,40.93961853175863
40.6216,40.33059891013091
39.8757,39.557869831113884
38.8554,38.60972585399877
37.7984,37.44940625186225
36.4429,36.10529818960063
34.9055,34.53258811202138
33.0955,32.71595197465569
31.0448,30.641416388367123
28.7355,28.288587923655935
26.1366,25.58306214728809
23.1115,22.43078556619594
19.5718,18.78126491063122
15.38,14.605193506454814
10.2504,10.16540966703043
6.2992,6.366296179814469
3.4697,3.632377042571145
2.1363,2.263899782901423
2.1242,2.17083553485892
3.12,3.121659808277806
4.8034,4.828681957770574
6.9302,7.037660470757981
9.339,9.560814623842662
11.9236,12.235713391342484
14.5029,14.899198914566187
16.8777,17.426416656613124
19.0834,19.221911968270398
21.079,20.975530001824797
22.9151,21.87649499856554
34.9466,33.9760435287386
34.8908,34.032605834125086
34.816,33.95996502620253
34.7392,33.869483250009345
34.6182,33.76024448367863
34.4884,33.63480859879396
34.3284,33.491010696644146
34.1602,33.323381414143235
33.9643,33.13886148521266
33.7331,32.918147520484965
33.4865,32.684313709795354
33.2015,32.413955322974225
32.8677,32.10634128086008
32.5296,31.77681241537494
32.1491,31.40740780223102
31.7199,31.00462268551517
31.2545,30.559809344879966
30.7588,30.078586528933172
30.1763,29.539600859753254
29.5883,28.96101695568321
28.8991,28.311095940860522
28.1681,27.609563884609152
27.339,26.821219149050176
26.4507,25.9631667012062
25.4143,24.989171327067446
24.2943,23.9203348558052
23.0357,22.72448952070128
21.6524,21.42027241444024
20.1867,20.01681986449619
18.5885,18.53691031543776
17.0255,17.0207307434966
15.3961,15.491831954649083
13.8572,14.00566772756345
12.3397,12.580445161603453
11.0003,11.260418359163602
9.73228,10.065049381560552
8.63131,8.994112551829517
7.69414,8.074559047132526
6.86468,7.274881552535411
6.16778,6.610872859507569
5.61022,6.053321267458828
5.13468,5.5972266961002894
4.74717,5.215906603953594
4.43594,4.899438710956291
4.14942,4.6289493799393675
3.92155,4.39862195760676
3.707,4.190969923215353
3.51997,4.001516311096179
3.34588,3.830336521993561
3.19142,3.6695779475773795
3.0307,3.514763322652145
2.8752,3.3652603275786914
2.73644,3.2205894397953827
2.60294,3.076892684010432
2.45847,2.934602441226508
2.31376,2.796312947407312
2.18086,2.6581792184858535
2.05192,2.523130925673024
1.92615,2.391046670865194
1.79697,2.2594863572545214
1.66584,2.1301621734219314
1.54415,2.0030453996443995
1.42449,1.8746409830681339
1.31137,1.7547377503222752
1.19471,1.6357643871610756
1.08429,1.519899614751452
0.990436,1.4059702521399018
0.881538,1.2958759016858452
0.801274,1.1908674717414065
0.707467,1.087824946715043
0.615401,0.9917404410149863
0.546208,0.9036126807399439
0.482444,0.8224937249923027
0.413802,0.7433733045948167
0.360637,0.6709999664689648
0.302105,0.6093963724473114
0.274485,0.5549831646646977
0.234886,0.5113355564868786
0.230444,0.47260365732054893
0.216682,0.44363980009628023
0.230112,0.4244659914820756
0.22073,0.41494321437786125
0.246831,0.4161732063140203
0.29388,0.42878234905342766
0.339924,0.44646575746822037
0.389422,0.476977349598227
0.463051,0.5192332728859942
0.551651,0.5752693259400051
0.644291,0.639949015425308
0.737612,0.7197801144900395
0.802915,0.7912356022318096
0.945326,0.9073231789601236
1.11372,1.0369892533836609
1.29325,1.1849597005318038
1.49056,1.3490267204786137
1.70673,1.5329756289678307
1.94809,1.73161111226479
2.17066,1.947624188547759
2.45243,2.1848245069908727
2.74813,2.4397631283414793
3.04948,2.711573356690274
3.34636,2.997984855378235
3.70604,3.305133717461037
4.06562,3.634744798781427
4.5047,4.0003582420289545
4.90612,4.390417977476156
5.33619,4.796090514990196
5.80028,5.224666636489256
6.29175,5.676718312168507
6.79997,6.1503233807180075
7.32252,6.65109452012267
7.8884,7.172336653432477
8.46569,7.716179930355703
9.0619,8.282725522233154
9.67991,8.874611294937221
10.3373,9.497847193152063
11.0264,10.148648359395484
11.729,10.825435370371563
12.4543,11.527858706432225
13.204,12.253655120733288
13.9939,13.005611082864826
14.7801,13.77069330999993
15.5987,14.562054487976956
16.4122,15.374687832502959
17.2846,16.213480808462222
18.1633,17.08061451441114
19.0689,17.973320969823334
19.9886,18.87993569091213
20.9191,19.806223048153768
21.8869,20.749151103661546
22.8476,21.70909411395462
23.8161,22.678705382546386
24.7966,23.667682824816055
25.8078,24.66786867322586
26.8043,25.685877013494295
27.8409,26.71710798069677
28.9023,27.766719089288816
29.9079,28.813530152226082
30.9621,29.865004396587352
32.0111,30.915233932905952
33.0262,31.9632467974279
34.087,33.010158009065954
35.1004,34.05222969000624
36.1207,35.08247406206312
37.1187,36.10058536802693
38.0929,37.112766924334274
39.1007,38.10871429308009
40.0684,39.09860311217581
41.0661,40.068033130918565
41.935,41.005687728737776
42.8378,41.91719569133662
43.7102,42.78210859000584
44.5805,43.61885375278437
45.3865,44.446422966213014
46.1465,45.22944426423364
46.9188,45.93711175417468
47.6532,46.66935969069572
48.2774,47.312926312125725
48.9304,47.933620361760084
49.5205,48.49229750744375
50.0728,49.015017551619046
50.5292,49.496706983450174
51.1069,50.00760089596633
51.5908,50.426558546285975
52.0906,50.681669209958194
52.1091,50.39563421614132
51.0017,48.881093705455804
48.316,46.243766085621985
43.838,42.58332521893205
39.0211,38.54812765569218
34.1202,34.37174170630374
29.3124,30.261477331948363
24.2792,26.129194684547645
19.2167,22.174406861090677
14.1573,18.345770565657478
9.49798,14.787079110447394
5.4251,11.64234177510814
2.40339,9.12671601097409
0.787673,7.395772614204403
0.799342,6.677530737523851
2.56725,7.815599986339455
41.9436,39.555158999225355
41.9261,39.56106788387714
41.9014,39.52752238906661
41.859,39.47853487342459
41.823,39.420137979871164
41.749,39.34555093837998
41.6718,39.265862474740345
41.5448,39.1670783347243
41.4638,39.059031529381464
41.3088,38.92176523974125
41.1682,38.77668171606414
40.9755,38.59867974160197
40.7558,38.39665732499004
40.5436,38.17346974399604
40.294,37.9281621372106
39.9981,37.650222718102626
39.6793,37.346213008139415
39.322,37.01637623042702
38.9489,36.65077995121134
38.544,36.25970504138736
38.077,35.81722369425217
37.5711,35.3338194841816
36.9956,34.79290289753464
36.3781,34.19834197285281
35.6598,33.528142853953746
34.8993,32.79097600310135
34.0101,31.966053487566565
33.0757,31.078152662645177
32.0112,30.10584066178489
30.9665,29.09394925554946
29.8723,28.036013045960058
28.7988,26.987411121474842
27.6895,25.956638955638287
26.7142,24.986257708805347
25.8105,24.09919070428237
24.957,23.277001148338222
24.2527,22.56122025530092
23.5957,21.933423386444776
23.0876,21.403644045141654
22.6252,20.96380043794087
22.286,20.61075611758394
21.9684,20.3132987874232
21.7136,20.076123793276267
21.5547,19.88354470415769
21.3806,19.716604607307886
21.2267,19.588869285430142
21.1235,19.473928967911807
21.0413,19.37265448474226
20.9505,19.28414941721354
20.8555,19.190563798539326
20.7274,19.090953996372214
20.6387,18.990407012704484
20.5566,18.914998615245867
20.5162,18.83047531372726
20.3807,18.729939709026905
20.2827,18.648294743359482
20.1957,18.57066339204595
20.1026,18.485538776994325
20.0661,18.402850410930796
19.9102,18.27943713949266
19.8106,18.186393729762216
19.7045,18.082003520031126
19.6471,17.981925586786254
19.4891,17.866481714889826
19.4247,17.75588834852963
19.2899,17.63435535000433
19.1798,17.507287911779684
19.057,17.376610547877277
18.9326,17.236958544557243
18.7956,17.08918296791622
18.6708,16.93747362770822
18.5356,16.787681011409088
18.3884,16.626429545384685
18.2373,16.46678551448144
18.1159,16.307316643211966
17.9689,16.145902724413716
17.8218,15.988081535404408
17.6719,15.829769733727472
17.5371,15.675544175766133
17.3867,15.525318159801092
17.2248,15.371843237099094
17.085,15.218457431885296
16.935,15.069020508386693
16.7766,14.916300151011841
16.6214,14.760377202742891
16.4643,14.600478306033274
16.3098,14.440168729758556
16.1386,14.278717193470877
15.9937,14.115085158938703
15.8087,14.14378831167572
16.6077,14.914507330828254
16.3873,14.886730520935206
16.1492,14.648366949226627
15.9077,14.405679859318651
15.6625,14.160113128897446
15.434,13.899682788557085
15.249,13.660701434764105
14.9368,13.409888760776152
14.6074,13.107965198133105
14.4259,12.863808621351803
14.1801,12.611098133798764
13.9208,12.356384269181929
13.67,12.136127156614414
13.4368,11.922879862189355
13.2066,11.648695095366673
12.9477,11.381485970333056
12.6903,11.111346354887232
12.4529,10.842060088432989
12.174,10.570675081710913
11.8888,10.29403588628203
11.6411,10.032770540206132
11.3726,9.762089064987403
11.1106,9.484785291698046
10.8376,9.209911374737967
10.583,8.933611140873507
10.2854,8.65033615760927
9.9879,8.359908210366557
9.71189,8.073181032544394
9.41962,7.784172089289728
9.13415,7.493530450578186
8.83855,7.198644832429956
8.55168,6.906986484492831
8.25136,6.6173311544818745
7.95859,6.325133258462778
7.66536,6.03059408128185
7.35556,5.735028915279384
7.05413,5.438772919987367
6.75094,5.145132416745782
6.44347,4.851355478775127
6.13479,4.562167051132761
5.83496,4.278738520459799
5.53509,4.000144496849805
5.24072,3.727728756651257
4.94928,3.4630999910311067
4.65894,3.2029804069546177
4.37227,2.9509738383767403
4.08915,2.709478633225947
3.8165,2.48398469280517
3.55772,2.2721026426108093
3.30793,2.0788015963174
3.07408,1.9052936298520404
2.85668,1.7543919723135555
2.66129,1.6310192662867715
2.48585,1.5366008507919575
2.33647,1.4748487839923183
2.21444,1.4501583203016004
2.1289,1.4691942329092738
2.07971,1.5359989729615309
2.07194,1.6565013175689063
2.11594,1.8348830748621472
2.21592,2.078949093497647
2.36538,2.400873151322965
2.61206,2.8065503767130187
2.92397,3.310865212523419
3.3503,3.9208154682093244
3.87352,4.660870940530715
4.55434,5.563167030591328
5.3624,6.610798006144649
6.34506,7.8432494932103305
7.55789,9.300496680672625
9.02023,11.025067642499737
10.7447,13.058103419172609
12.9059,15.519399423652306
15.5905,18.541275053883574
19.0338,22.23670722749876
23.3594,26.585292766396407
28.2481,31.049737339867907
31.3458,34.40345617785279
33.676,36.66973892244436
34.8318,38.23280281184942
36.0905,39.59190822234874
37.5698,41.03461413258231
39.2331,42.415575132224475
41.2842,44.14170047600871
43.3325,46.01317433952541
45.5155,47.94182360608647
47.7558,49.940667876535024
50.1512,52.09923546689709
52.7172,54.39403431046476
55.739,56.91490660134669
59.1903,59.16843723847651
35.8044,36.28213623369986
35.744,36.28018099637914
35.6835,36.25349273915551
35.5915,36.17302324516843
35.5024,36.07511277227628
35.3781,35.958504182130255
35.2545,35.82377412119292
35.084,35.66543802945519
34.9242,35.49456448682976
34.7228,35.28812955214531
34.4929,35.0684717588167
34.2534,34.807239784975174
33.9603,34.52102865275047
33.6684,34.20961665356651
33.3057,33.86338481319467
32.9484,33.4771450428873
32.4997,33.05510825743035
32.0526,32.59287209940892
31.552,32.08742969886847
31.0367,31.538220091230908
30.4063,30.92568824992176
29.7571,30.25634623720617
29.0103,29.509808623310484
28.2182,28.68937838218054
27.2915,27.76699814112069
26.3193,26.751807113020835
25.158,25.617876021335558
23.9254,24.387020650825292
22.5848,23.066530708458856
21.2038,21.675133453710274
19.7487,20.255921473512274
18.2895,18.828253417943785
16.8784,17.44590097686872
15.5024,16.124935088940564
14.2782,14.904040915722037
13.1143,13.790449889654926
12.1157,12.798312345656797
11.2171,11.941040836507563
10.4656,11.197782003148573
9.81774,10.572621697932142
9.28265,10.046651660223194
8.82439,9.607557749711109
8.45036,9.239486969599202
8.14398,8.928833767837627
7.859,8.655301132077033
7.62196,8.419725768805955
7.40292,8.205755185018905
7.2212,8.005885272685148
7.02821,7.822221824300294
6.8541,7.64197517365647
6.66614,7.461512363282079
6.49434,7.28567801215761
6.33037,7.1164501390063934
6.17499,6.947226149054987
5.99303,6.772484720439575
5.82264,6.60075984963323
5.64954,6.428924124550442
5.48891,6.25597311841275
5.3215,6.084790592673395
5.14358,5.904717340030107
4.9625,5.7295635506439995
4.80493,5.548841680696425
4.63669,5.37299110649414
4.44878,5.193914725025243
4.282,5.009782769925981
4.10296,4.824624368433353
3.92756,4.643722567266134
3.74683,4.4599538332518165
3.56914,4.275594698000368
3.38383,4.091276553258192
3.20846,3.9015979124021247
3.03338,3.715028508893263
2.87346,3.5284678449740654
2.68634,3.3459546466805086
2.52463,3.1648414088571113
2.37096,2.9886673701235154
2.20888,2.8138589375823093
2.04889,2.643803985781695
1.89244,2.4753193385490273
1.7488,2.3108111317017688
1.60268,2.1539059801478553
1.46246,2.002242063369751
1.33541,1.8519557955186514
1.20546,1.7103669996704847
1.10235,1.5703041980198535
0.98115,1.4365074317474817
0.869236,1.303766887980973
0.763462,1.178110624654058
0.679474,1.0571683352751748
0.58891,0.9407185752578958
0.460138,0.8350596200505582
0.37328,0.7197111575568065
0.301153,0.6162249330101824
0.239406,0.5213975256699784
0.187602,0.43603572969473975
0.146741,0.361165221628668
0.118334,0.29814359517616046
0.10307,0.24532900035361668
0.101225,0.20600339721933583
0.114544,0.17986863513517126
0.143416,0.16752679011560814
0.186558,0.16901946959267072
0.24357,0.1853925411933624
0.315433,0.21650864571430453
0.406715,0.26480335035298497
0.52337,0.3321060203763338
0.653587,0.4174849866443993
0.805225,0.520753536159231
0.9745,0.6442712782744686
1.1672,0.7885520488316698
1.38578,0.9542068489273356
1.62179,1.1413601975130834
1.88589,1.3517720258168144
2.16843,1.5855952594326888
2.48392,1.8444676853168585
2.82158,2.131723705004396
3.1901,2.4468988970552923
3.58875,2.7912574909171157
4.0151,3.1641662090646157
4.4678,3.5679525747126837
4.95967,4.002646018330329
5.47466,4.4662304560547526
6.01681,4.959193686684308
6.59597,5.486775566503547
7.20783,6.050816972646992
7.85611,6.652590345039058
8.53537,7.290974184460311
9.25376,7.9637959402824245
10.001,8.670756819610306
10.7936,9.41631607019151
11.6098,10.195787669350024
12.4608,11.008836288625297
13.3265,11.860002493051946
14.2529,12.750717414856402
15.1997,13.682614806922578
16.1909,14.655055061315846
17.2354,15.67281158388181
18.2876,16.721244075884957
19.3831,17.80141921991016
20.4917,18.917046443673428
21.6423,20.055174903123042
22.8025,21.229047265514616
23.9981,22.434208799324573
25.2008,23.665448946186743
26.4495,24.931636415846096
27.7296,26.228108392165414
29.0317,27.55025435314347
30.3436,28.89880683390558
31.6753,30.27151459586178
33.0053,31.655819275332302
34.3865,33.05840175671755
35.763,34.46749516356329
37.1861,35.91201486927084
38.5857,37.380750388419436
40.0123,38.85211039188954
41.4577,40.35610019012661
43.0477,41.9086364862612
44.5334,43.46163922416053
46.0524,45.045432959121634
47.6658,46.66921577419173
49.3412,48.33654173597599
51.0675,50.09594621094069
52.8667,51.99762797422592
54.9314,54.01043799561761
57.2039,56.07938704705843
59.4896,57.940366338367475
61.0755,59.00542596293968
60.5456,59.00923847122553
60.1171,58.10276175627544
58.1873,56.799393919946226
56.6009,55.24138528337315
55.1072,53.65422862366121
53.614,51.915882760231156
52.2546,50.21636155026586
50.3227,48.34169436654496
48.4252,46.25718422331307
46.0328,43.928112450490445
43.6598,41.359409917220404
40.8313,38.562649235569275
37.8965,35.908103189269625
34.9988,32.69800602077764
41.1853,40.27613486850034
41.1657,40.05226815952417
41.1543,40.014517256233354
41.1054,39.96475695066979
41.0575,39.90396922716072
40.9896,39.824966595348464
40.9079,39.73469609135522
40.7868,39.62677256264622
40.6854,39.50951729397388
40.5045,39.36117790306596
40.3585,39.204842308277854
40.1356,39.00936288901604
39.9235,38.794524552788296
39.6573,38.55573054803505
39.3937,38.29296137552986
39.0785,37.9955833390743
38.7392,37.67405855131103
38.3834,37.31966254490028
37.9514,36.93381387479355
37.522,36.508221120314225
36.9985,36.03703500149097
36.4604,35.51767433716347
35.857,34.93930643359851
35.1904,34.30284992411275
34.4186,33.58504797263133
33.5959,32.794874830375385
32.6575,31.90960963310661
31.6597,30.958648002690296
30.5654,29.926390676248953
29.428,28.858364740426314
28.2838,27.74451580975467
27.1203,26.643730940396985
25.993,25.572127401322174
24.9193,24.561984637144022
24.012,23.632593003548813
23.122,22.79269523117006
22.3555,22.047088100471584
21.7094,21.415618293458436
21.1562,20.86708529473761
20.7016,20.425144095993193
20.3495,20.060148102007282
20.0276,19.751885591267975
19.7901,19.510829890969035
19.5534,19.30404926455006
19.3698,19.12788499921339
19.229,18.98621278434742
19.0977,18.866236200636454
18.9411,18.75102284450844
18.8629,18.656862998711897
18.7412,18.54323946065909
18.6331,18.434528156383273
18.4795,18.31613848244778
18.4111,18.240034269046205
18.2508,18.135359672249635
18.1394,18.02552799458488
18.0743,17.92696450092143
17.9585,17.829921491937473
17.8335,17.73246114408094
17.7042,17.635797088722242
17.538,17.49300275571942
17.4619,17.38804008757311
17.3315,17.273051822550293
17.145,17.154436284643776
17.0574,17.034558469027687
16.883,16.902467726964264
16.7775,16.769817096395737
16.6245,16.6285451363802
16.4837,16.48350493303263
16.3221,16.334719309486974
16.1746,16.17610688812229
16.0197,16.015036650001527
15.863,15.854894510369833
15.6839,15.687385837849181
15.5244,15.516223890676489
15.3699,15.349271985730887
15.1938,15.177079937254835
15.0092,15.00593085595778
14.8371,14.838386758397732
14.6466,14.668800019630764
14.4802,14.505341893200619
14.296,14.33437785052722
14.1078,14.167452416421964
13.9189,13.999413679997453
13.7504,13.827086941944586
13.5404,13.65457105616595
13.3534,13.47550977203193
13.154,13.297137753958975
12.9537,13.118146941494794
12.7472,12.93546065406799
12.5511,12.959646443904814
13.0576,13.57268375577498
12.7878,13.49358304553532
12.5293,13.234684812655349
12.3136,12.979570529595222
12.0139,12.71361759235069
11.691,12.450547909779548
11.4549,12.198094435175138
11.1716,11.911788234726014
10.8531,11.611999268590568
10.5582,11.36571607646866
10.3598,11.09105140587817
10.0466,10.826594171889115
9.77213,10.571756753782147
9.56053,10.32258494834963
9.22647,10.042744727557194
8.96331,9.773956221660361
8.6811,9.497805835813773
8.4135,9.220574861630563
8.09844,8.934488489481891
7.81018,8.650536955819828
7.53286,8.377020134926559
7.23323,8.095443580734422
6.93378,7.80986286569909
6.64662,7.526151161499631
6.36135,7.240079811394792
6.06475,6.9494782632323355
5.76521,6.655830579387156
5.46158,6.3669054951802435
5.17387,6.076660762754537
4.87168,5.78572098985713
4.5753,5.493566436933343
4.28349,5.205647857531208
3.9951,4.923617993873377
3.70878,4.638995812357734
3.42236,4.3557619873387265
3.14116,4.0744414880395174
2.86569,3.796558657770793
2.59816,3.524663164466514
2.33112,3.257205015289328
2.08122,2.9985849680751286
1.83834,2.748692630338976
1.60939,2.5090133472221243
1.39156,2.2808343801313904
1.18948,2.0661112961134975
1.00491,1.8628918652432365
0.836945,1.6744125438362645
0.692013,1.5048080486809217
0.571538,1.3579737443603044
0.479693,1.2328439563024836
0.419106,1.1362987348257574
0.393647,1.069868933480141
0.402935,1.0356528716010143
0.457659,1.039033713906631
0.556526,1.0827431191384875
0.710057,1.172741247763116
0.921193,1.3131171336682932
1.19422,1.5105529351654516
1.53697,1.7682356973711044
1.9565,2.0944556745875484
2.45755,2.492026428913691
3.05238,2.9723149946213216
3.72565,3.5384716090424106
4.50849,4.20946722778271
5.4567,4.990363164961052
6.51401,5.887922786925684
7.68719,6.932252417588266
9.13167,8.168617293365593
10.6897,9.539142451945112
12.4436,11.105205828748693
14.4589,12.895842573913002
16.7285,14.94979209836955
19.3591,17.286899812258515
22.3541,20.04640808289247
25.9658,23.345313559248652
29.8944,27.28649057724385
34.6799,31.839732209685042
39.1768,36.26436022026747
42.1351,39.40341727532109
44.0544,41.394132836921024
45.8079,42.7219745316302
47.0603,43.81828661721921
48.2632,45.02573069968177
49.161,46.20649041699177
50.372,47.65117993227831
51.6013,49.10675423519739
52.9496,50.56480389434443
54.2453,52.06288137603887
55.617,53.674541171498234
57.0048,55.342532869426634
58.6751,57.19377892432465
60.5245,58.384914222857915
36.4875,38.06616123292067
36.4613,38.20431173111283
36.3926,38.150343134730036
36.3056,38.08327752151749
36.2023,38.001081755884115
36.0947,37.90178754849755
35.9783,37.78418479997973
35.8659,37.64332546388651
35.7079,37.496689475328346
35.5394,37.31479137535483
35.3539,37.119761067373034
35.1104,36.886884920078955
34.8804,36.62444619395808
34.5582,36.35122608100612
34.2708,36.03322714465647
33.9186,35.68814934261314
33.5673,35.298243826065864
33.1564,34.88843009894581
32.7101,34.421797655455755
32.2131,33.93291929424516
31.7035,33.36961433771581
31.1017,32.76754248811126
30.4635,32.08792461975374
29.7605,31.352036808646957
28.9616,30.508687528543543
28.0989,29.59097516159115
27.1192,28.55922602260505
26.0763,27.436006746333156
24.8984,26.22199448013832
23.6694,24.94797715112159
22.3817,23.634219887996284
21.0617,22.327519100048686
19.778,21.05347561712534
18.5652,19.831193422143528
17.4224,18.715187353889267
16.3386,17.67980379327066
15.4151,16.78429917899808
14.5757,15.998771348868834
13.8946,15.328608946719765
13.2953,14.746904577290492
12.8347,14.280442158241017
12.4044,13.877577686985532
12.0881,13.54070973216444
11.8075,13.275450979413078
11.5655,13.021255441599724
11.3615,12.812402045550737
11.1983,12.621703546169863
11.0034,12.443542076222126
10.8633,12.276497164440915
10.7038,12.120227440862964
10.5655,11.943542981576426
10.4012,11.78289221491718
10.2782,11.627004934101533
10.1089,11.49006796550377
9.97239,11.31233027485471
9.82341,11.147322790191428
9.70597,10.98264774418449
9.54706,10.820129214824968
9.40303,10.673286906766554
9.2201,10.493849339747362
9.09328,10.318106686797408
8.9079,10.133133345041966
8.73658,9.97198025241584
8.57438,9.775077473747418
8.39767,9.598504838233042
8.22467,9.408720146263326
8.04476,9.218391387119656
7.85182,9.024273663541479
7.66199,8.821773105867083
7.4566,8.619635898890504
7.25153,8.41077806642806
7.04914,8.202045956056583
6.83883,7.99317061323067
6.63487,7.783660507229668
6.42499,7.569376068892676
6.22095,7.352686035874609
6.02011,7.1368424526663015
5.8245,6.927324422005929
5.61445,6.714532042580001
5.43341,6.506521138212289
5.2536,6.2957628527297125
5.04964,6.093943401369074
4.86568,5.884815261783401
4.68251,5.67725179052088
4.49712,5.470603572190015
4.30626,5.265283220210359
4.11923,5.058060497316962
3.93321,4.850510288933576
3.75674,4.647970197125852
3.56747,4.457730963223384
3.80704,4.504960460589034
3.5741,4.3027254944224955
3.35031,4.067020101740578
3.12855,3.837567784663707
2.91402,3.6090697416823856
2.70058,3.3813971336585547
2.48464,3.15919295382682
2.28194,2.9346477040424315
2.09138,2.7165445034629867
1.88374,2.509806412875912
1.71317,2.3057437628752298
1.51774,2.104608664975815
1.35533,1.9225067109235559
1.20306,1.7440424232492657
1.03915,1.573200195587812
0.886,1.3974703694956314
0.744076,1.2353278593652663
0.615319,1.0827825819579993
0.499357,0.9404182454753925
0.391429,0.8075795492741759
0.298278,0.6876593834305609
0.220373,0.5810157816390308
0.155558,0.48699144489627716
0.106461,0.4062108275209682
0.0724896,0.34100852332238796
0.0578085,0.2911511659760287
0.0626578,0.2591811849422408
0.0869077,0.24521663308703265
0.13399,0.2521824014535663
0.205288,0.28024939592087583
0.299439,0.33240863258554115
0.419293,0.4071028712041163
0.565527,0.5064537127864976
0.741711,0.6327968479690486
0.945882,0.7880042578662512
1.18637,0.9762483271969405
1.46254,1.1961052171142692
1.77085,1.4491181086870433
2.11574,1.7383002470960995
2.5031,2.0652497911054684
2.92725,2.4301162229309443
3.4006,2.8348353895004643
3.90367,3.2808877618723638
4.45827,3.771199664553765
5.06443,4.311979548030782
5.72193,4.906302278378572
6.43994,5.559172196986305
7.20729,6.257721908694385
8.02967,7.011585358323282
8.90008,7.818794536867105
9.83498,8.682172475934285
10.8186,9.599439126180867
11.8527,10.573847914970436
12.9346,11.609036548103417
14.0937,12.714664912411875
15.3331,13.886330792867062
16.6116,15.12358560454299
17.9648,16.42343437930227
19.3941,17.791987919323525
20.826,19.206546188223946
22.3571,20.689795007744326
23.923,22.24712559958294
25.5421,23.852205117446314
27.2095,25.54084702626387
28.9337,27.29295413351068
30.7643,29.122327305419446
32.6279,31.099395362409723
34.485,33.07644160683538
36.5123,35.12091150021191
38.5052,37.269814139660845
40.6451,39.53604803674629
42.9685,41.87593176228982
45.2121,44.42956532157888
47.7827,47.21188441043885
50.5758,50.3110703079883
53.5211,53.58130159471374
55.5915,56.264975401126286
56.807,57.50533389046073
56.5392,57.789507504162394
55.7662,57.40827659801528
54.8882,56.88357707833725
54.1185,56.4461474030197
52.7198,56.01373513686974
51.9204,55.72840296283562
51.0402,55.30463216079444
49.9648,54.91586897274399
48.6218,54.36154475940058
47.1136,53.72984955018323
45.3804,52.977337667554345
43.4413,52.22007423583413
41.218,51.18901508208319
32.6481,31.78447741699161
32.5931,31.413835860358002
32.5295,31.486408242502158
32.4425,31.393529387312817
32.3329,31.28260074892317
32.2078,31.15248626088819
32.0625,31.002128914303857
31.8782,30.828314667738955
31.6868,30.630216602174922
31.4432,30.404197976268076
31.2094,30.152711951715887
30.9169,29.865145921337938
30.5996,29.550745605544705
30.2304,29.196819406049393
29.8384,28.81201081238646
29.4221,28.383176247605174
28.9258,27.91445646767046
28.4164,27.396619605053427
27.8355,26.828702254911303
27.2106,26.205628613044667
26.4982,25.52189870536474
25.7495,24.77008930117786
24.8839,23.94012041232096
23.9698,23.022698463319806
22.8993,21.99860296256504
21.7556,20.864717161291914
20.4313,19.61213256054136
19.0171,18.25278408592562
17.4634,16.79232218176693
15.8819,15.264612072272374
14.2207,13.694995303869996
12.5377,12.134123355603627
10.963,10.61588189831741
9.43543,9.180451258922195
8.02697,7.86236557121712
6.78774,6.675291133297263
5.6778,5.636127531252932
4.75544,4.745773422903987
3.94976,3.9985137032808438
3.32413,3.3820398444230766
2.80267,2.8839667439203893
2.39959,2.4870752839638763
2.07659,2.172564391946656
1.81728,1.9245262172543465
1.61795,1.7268934329956604
1.46594,1.5693315028828436
1.33519,1.440287086658683
1.23369,1.3338852762373932
1.15426,1.2450864737008904
1.08529,1.1695058643605232
1.031,1.105412255835586
0.980185,1.0499124676997225
0.935916,1.0009408026815416
0.903089,0.9596223554525141
0.874947,0.9235047727389651
0.857793,0.8935602765132195
0.845864,0.8695158755207985
0.832071,0.8520276292454803
0.839297,0.8412450592073364
0.855041,0.8381545883419363
0.863418,0.8419818276061183
0.880708,0.8518194451549048
0.923487,0.8702826258588131
0.960324,0.8965443299335055
1.01343,0.9316839204560872
1.0581,0.9753395189882351
1.14087,1.0284519629182407
1.22155,1.0933143993947996
1.30832,1.1661121261358678
1.40641,1.2502560206180389
1.53182,1.3435933951570387
1.65584,1.4487755198580847
1.78813,1.5650133096423307
1.94709,1.696185637365894
2.11051,1.8377398296521619
2.27815,1.9937177404854944
2.48146,2.161980963950238
2.6782,2.343843315904861
2.91016,2.5344851875040235
3.12781,2.7382458955486095
3.38402,2.9575501962095947
3.62827,3.1873566216433997
3.8911,3.4309754956025857
4.18644,3.687386038403216
4.4869,3.958052556081042
4.78138,4.244666037366168
5.11865,4.546263521585986
5.46522,4.862334772278051
5.83231,5.2423494791583805
6.20151,5.707712886142024
6.89178,6.305784902308992
7.31625,6.818884221600444
